"","taxon","freq","prev","p.freq","p.prev","p","not.contaminant","phylum","class","order","family","genus","species","in.homd","in.core.hominid","in.contam.list","taxon_category","threshold"
"108","1465",0.00100223471177348,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","Brevibacillus laterosporus",FALSE,FALSE,TRUE,"In contam list",0.05
"109","375489",0.000784669479274694,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus cellulosilyticus",FALSE,FALSE,TRUE,"In contam list",0.05
"110","2607911",0.000129188864231367,51,NA,0.125,0.125,FALSE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. 37",FALSE,FALSE,TRUE,"In contam list",0.05
"111","1406",0.00134373166585176,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus polymyxa",FALSE,FALSE,TRUE,"In contam list",0.05
"112","1639",0.00250456686053705,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",FALSE,FALSE,FALSE,"None",0.05
"113","2051906",0.000495015605300051,57,NA,0.0808823529411764,0.0808823529411764,FALSE,"Bacillota","Bacilli","Bacillales",NA,"Exiguobacterium","Exiguobacterium sp. N4-1P",FALSE,FALSE,FALSE,"None",0.05
"114","2714353",0.00559825933840639,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","Vescimonas fastidiosa",FALSE,FALSE,FALSE,"None",0.05
"115","2714358",0.00159698683798509,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pusillibacter","Pusillibacter faecalis",FALSE,FALSE,FALSE,"None",0.05
"116","1264",2.97506558036365e-05,31,NA,0.272058823529412,0.272058823529412,FALSE,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus albus",FALSE,FALSE,FALSE,"None",0.05
"117","1496",0.0238145445790385,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Clostridioides","Clostridioides difficile",FALSE,TRUE,FALSE,"In oral list",0.05
"118","1731",0.000101730773828211,51,NA,0.125,0.125,FALSE,"Bacillota","Clostridia","Peptostreptococcales","Peptoclostridiaceae","Peptoclostridium","Peptoclostridium acidaminophilum",FALSE,FALSE,FALSE,"None",0.05
"119","2184575",0.00439373603610934,64,NA,0.0294117647058824,0.0294117647058824,TRUE,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium","Acetobacterium sp. KB-1",FALSE,FALSE,FALSE,"None",0.05
"120","1195166",0.00280386895337528,61,NA,0.0514705882352942,0.0514705882352942,FALSE,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium sp. MT351",FALSE,FALSE,TRUE,"In contam list",0.05
"121","1884263",0.000117546148023427,34,NA,0.25,0.25,FALSE,"Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas sp. oral taxon 920",TRUE,TRUE,FALSE,"In oral list",0.05
"122","2124",0.00112119188651162,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Mycoplasmatota",NA,"Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Metamycoplasma salivarium",FALSE,FALSE,FALSE,"None",0.05
"123","2099",0.00114712930737172,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Mycoplasmatota",NA,"Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma hyopneumoniae",FALSE,FALSE,FALSE,"None",0.05
"124","45361",0.000821912505581502,57,NA,0.0808823529411764,0.0808823529411764,FALSE,"Mycoplasmatota",NA,"Mycoplasmoidales","Metamycoplasmataceae","Mesomycoplasma","Mesomycoplasma conjunctivae",FALSE,FALSE,FALSE,"None",0.05
"125","2104",0.000264013094961028,56,NA,0.0882352941176471,0.0882352941176471,FALSE,"Mycoplasmatota",NA,"Mycoplasmoidales","Mycoplasmoidaceae","Mycoplasmoides","Mycoplasmoides pneumoniae",FALSE,FALSE,FALSE,"None",0.05
"126","1768108",0.000531002661685315,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus actinosclerus",FALSE,FALSE,TRUE,"In contam list",0.05
"127","68909",0.00045365154757979,54,NA,0.102941176470588,0.102941176470588,FALSE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus geothermalis",FALSE,FALSE,TRUE,"In contam list",0.05
"128","1211322",0.000665650205871555,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus metallilatus",FALSE,FALSE,TRUE,"In contam list",0.05
"129","502394",0.000262440696190396,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus gobiensis",FALSE,FALSE,TRUE,"In contam list",0.05
"130","432329",0.000520293905712969,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus peraridilitoris",FALSE,FALSE,TRUE,"In contam list",0.05
"131","317577",0.000138595467549215,53,NA,0.110294117647059,0.110294117647059,FALSE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus ficus",FALSE,FALSE,TRUE,"In contam list",0.05
"132","980427",0.00166447518557903,61,NA,0.551470588235294,0.551470588235294,FALSE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus wulumuqiensis",FALSE,FALSE,TRUE,"In contam list",0.05
"133","310783",0.00016970481054626,56,NA,0.0882352941176471,0.0882352941176471,FALSE,"Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","Deinococcus deserti",FALSE,FALSE,TRUE,"In contam list",0.05
"134","274",7.16548525862896e-05,46,NA,0.161764705882353,0.161764705882353,FALSE,"Deinococcota","Deinococci","Thermales","Thermaceae","Thermus","Thermus thermophilus",FALSE,FALSE,FALSE,"None",0.05
"135","172827",0.000107421776156689,50,NA,0.132352941176471,0.132352941176471,FALSE,"Deinococcota","Deinococci","Thermales","Thermaceae","Meiothermus","Meiothermus taiwanensis",FALSE,FALSE,FALSE,"None",0.05
"136","1137095",0.00111174932520773,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Cyanobacteriota","Cyanophyceae","Nostocales","Scytonemataceae","Scytonema","Scytonema sp. HK-05",FALSE,FALSE,FALSE,"None",0.05
"137","103690",1.18250041288904e-05,13,NA,0.404411764705882,0.404411764705882,FALSE,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc sp. PCC 7120 = FACHB-418",FALSE,FALSE,FALSE,"None",0.05
"138","92942",0.000140461547478006,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Nostoc","Nostoc linckia",FALSE,FALSE,FALSE,"None",0.05
"139","1184",0.000711196356332366,59,NA,0.0661764705882353,0.0661764705882353,FALSE,"Cyanobacteriota","Cyanophyceae","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya boryana",FALSE,FALSE,FALSE,"None",0.05
"140","1188228",0.000600655845945992,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Cyanobacteriota","Cyanophyceae","Gloeomargaritales","Gloeomargaritaceae","Gloeomargarita","Gloeomargarita lithophora",FALSE,FALSE,FALSE,"None",0.05
"141","1173027",0.000230917920821588,53,NA,0.110294117647059,0.110294117647059,FALSE,"Cyanobacteriota","Cyanophyceae","Coleofasciculales","Coleofasciculaceae","Allocoleopsis","Allocoleopsis franciscana",FALSE,FALSE,FALSE,"None",0.05
"142","59512",3.57157618359509e-06,3,NA,0.477941176470588,0.477941176470588,FALSE,"Cyanobacteriota","Cyanophyceae","Oscillatoriales","Microcoleaceae","Planktothrix","Planktothrix rubescens",FALSE,FALSE,FALSE,"None",0.05
"143","500",0.000819850484461343,61,NA,0.0514705882352942,0.0514705882352942,FALSE,"Thermomicrobiota","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae","Thermomicrobium","Thermomicrobium roseum",FALSE,FALSE,FALSE,"None",0.05
"144","1571470",0.000418408031383262,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. ACO-34A",FALSE,FALSE,FALSE,"None",0.05
"145","2815360",0.00425823795069013,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. X9",FALSE,FALSE,FALSE,"None",0.05
"146","2613770",0.000630208124794553,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. BG4",FALSE,FALSE,FALSE,"None",0.05
"147","2731112",0.000903435540333917,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. NLR16a",FALSE,FALSE,FALSE,"None",0.05
"148","2364271",0.000499205419218423,41,NA,0.198529411764706,0.198529411764706,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. CCGE531",FALSE,FALSE,FALSE,"None",0.05
"149","2048897",0.000348846066693726,59,NA,0.0661764705882353,0.0661764705882353,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. NXC24",FALSE,FALSE,FALSE,"None",0.05
"150","2028343",0.000417460293994027,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. 11515TR",FALSE,FALSE,FALSE,"None",0.05
"151","2849093",0.000376762337172475,61,NA,0.0514705882352942,0.0514705882352942,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. WYJ-E13",FALSE,FALSE,FALSE,"None",0.05
"152","2020312",0.000293191610362315,57,NA,0.0808823529411764,0.0808823529411764,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. CIAT894",FALSE,FALSE,FALSE,"None",0.05
"153","1981173",0.000179197150493607,51,NA,0.125,0.125,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium sp. NXC14",FALSE,FALSE,FALSE,"None",0.05
"154","384",0.00361953259321751,65,NA,0.0220588235294118,0.0220588235294118,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium leguminosarum",FALSE,FALSE,FALSE,"None",0.05
"155","379684",0.000393089616149241,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Allorhizobium","Allorhizobium pseudoryzae",FALSE,FALSE,FALSE,"None",0.05
"156","29449",0.00135627868777056,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium etli",FALSE,FALSE,FALSE,"None",0.05
"157","348824",0.00039092662429797,57,NA,0.0808823529411764,0.0808823529411764,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium favelukesii",FALSE,FALSE,FALSE,"None",0.05
"158","451876",0.000358892846672999,56,NA,0.0882352941176471,0.0882352941176471,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium rhizoryzae",FALSE,FALSE,FALSE,"None",0.05
"159","293958",0.000375790176206565,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium lusitanum",FALSE,FALSE,FALSE,"None",0.05
"160","1138194",0.00018596092661303,56,NA,0.0882352941176471,0.0882352941176471,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium lentis",FALSE,FALSE,FALSE,"None",0.05
"161","396",0.000703908626317038,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium phaseoli",FALSE,FALSE,FALSE,"None",0.05
"162","398",0.000351580157404288,59,NA,0.0661764705882353,0.0661764705882353,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium tropici",FALSE,FALSE,FALSE,"None",0.05
"163","2081791",4.84404401183388e-05,22,NA,0.338235294117647,0.338235294117647,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium ruizarguesonis",FALSE,FALSE,FALSE,"None",0.05
"164","2583231",0.000274704088226136,56,NA,0.0882352941176471,0.0882352941176471,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium indicum",FALSE,FALSE,FALSE,"None",0.05
"165","1538158",0.000359160769816667,56,NA,0.0882352941176471,0.0882352941176471,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium acidisoli",FALSE,FALSE,FALSE,"None",0.05
"166","1368430",0.000113715608293171,48,NA,0.147058823529412,0.147058823529412,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium rosettiformans",FALSE,FALSE,FALSE,"None",0.05
"167","1312183",0.000338231289583207,57,NA,0.0808823529411764,0.0808823529411764,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium jaguaris",FALSE,FALSE,FALSE,"None",0.05
"168","56730",0.000373922857462303,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium gallicum",FALSE,FALSE,FALSE,"None",0.05
"169","358",0.00100506814687346,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium tumefaciens",FALSE,FALSE,FALSE,"None",0.05
"170","359",0.000130724504803845,50,NA,0.132352941176471,0.132352941176471,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium rhizogenes",FALSE,FALSE,FALSE,"None",0.05
"171","2060726",0.000359223613400216,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Neorhizobium","Neorhizobium sp. SOG26",FALSE,FALSE,FALSE,"None",0.05
"172","1825976",0.000269622060230632,57,NA,0.0808823529411764,0.0808823529411764,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Neorhizobium","Neorhizobium sp. NCHU2750",FALSE,FALSE,FALSE,"None",0.05
"173","399",0.000717647090155367,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Neorhizobium","Neorhizobium galegae",FALSE,FALSE,FALSE,"None",0.05
"174","2715959",0.0058157762662757,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella sp. PSBB067",FALSE,FALSE,FALSE,"None",0.05
"175","879274",0.000865042643647283,60,NA,0.0588235294117647,0.0588235294117647,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Shinella","Shinella sp. HZN7",FALSE,FALSE,FALSE,"None",0.05
"176","380",0.00182362459813362,63,NA,0.0367647058823529,0.0367647058823529,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii",FALSE,FALSE,FALSE,"None",0.05
"177","382",0.00115629909271978,61,NA,0.0514705882352942,0.0514705882352942,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium meliloti",FALSE,FALSE,FALSE,"None",0.05
"178","1842534",0.00034430968489699,57,NA,0.0808823529411764,0.0808823529411764,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium sp. RAC02",FALSE,FALSE,FALSE,"None",0.05
"179","110321",0.000419831138054201,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium medicae",FALSE,FALSE,FALSE,"None",0.05
"180","2811423",0.000848824575873935,61,NA,0.0514705882352942,0.0514705882352942,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ensifer","Ensifer sp. PDNC004",FALSE,FALSE,FALSE,"None",0.05
"181","375549",0.000537589937163799,61,NA,0.0514705882352942,0.0514705882352942,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium mexicanum",FALSE,FALSE,FALSE,"None",0.05
"182","1752398",6.3799165733241e-05,40,NA,0.205882352941176,0.205882352941176,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium alkalisoli",FALSE,FALSE,FALSE,"None",0.05
"183","716925",0.00039274258076772,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium sojae",FALSE,FALSE,FALSE,"None",0.05
"184","106592",0.000992289461782954,61,NA,0.0514705882352942,0.0514705882352942,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ensifer","Ensifer adhaerens",FALSE,FALSE,FALSE,"None",0.05
"185","1969821",0.000205986297927937,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Ciceribacter","Ciceribacter thiooxidans",FALSE,FALSE,FALSE,"None",0.05
"186","2233851",0.00573978629042009,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Blastochloridaceae","Blastochloris","Blastochloris tepida",FALSE,FALSE,FALSE,"None",0.05
"187","2774562",0.00165338547319036,59,NA,0.0661764705882353,0.0661764705882353,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aminobacter","Aminobacter sp. SR38",FALSE,FALSE,FALSE,"None",0.05
"188","83263",0.000219586689350554,53,NA,0.110294117647059,0.110294117647059,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Aminobacter","Aminobacter aminovorans",FALSE,FALSE,FALSE,"None",0.05
"189","28104",0.000347617017929564,54,NA,0.102941176470588,0.102941176470588,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium huakuii",FALSE,FALSE,TRUE,"In contam list",0.05
"190","1756988",0.00021155721619589,58,NA,0.0735294117647058,0.0735294117647058,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Nitratireductor","Nitratireductor sp. OM-1",FALSE,FALSE,FALSE,"None",0.05
"191","266779",0.00017086031167283,52,NA,0.117647058823529,0.117647058823529,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Chelativorans","Chelativorans sp. BNC1",FALSE,FALSE,FALSE,"None",0.05
"192","2718938",8.31987351115972e-05,49,NA,0.139705882352941,0.139705882352941,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Phyllobacterium","Phyllobacterium sp. 628",FALSE,FALSE,TRUE,"In contam list",0.05
"193","1867719",0.000263223820041016,55,NA,0.0955882352941176,0.0955882352941176,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Phyllobacteriaceae","Phyllobacterium","Phyllobacterium zundukense",FALSE,FALSE,TRUE,"In contam list",0.05
"194","270351",0.00200074296099346,66,NA,0.0147058823529411,0.0147058823529411,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium aquaticum",FALSE,FALSE,TRUE,"In contam list",0.05
"195","31998",0.000125991000985794,52,NA,0.117647058823529,0.117647058823529,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium radiotolerans",FALSE,FALSE,TRUE,"In contam list",0.05
"196","1775910",2.2292906090594e-05,35,NA,0.242647058823529,0.242647058823529,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium indicum",FALSE,FALSE,TRUE,"In contam list",0.05
"197","418223",1.08216646458475e-05,11,NA,0.419117647058824,0.419117647058824,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium phyllosphaerae",FALSE,FALSE,TRUE,"In contam list",0.05
"198","114616",0.000196235380527787,56,NA,0.0882352941176471,0.0882352941176471,FALSE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium","Methylobacterium nodulans",FALSE,FALSE,TRUE,"In contam list",0.05
"199","1882682",0.000704461561425786,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga ossetica",FALSE,FALSE,FALSE,"None",0.05
"200","2807101",0.000935127277275927,62,NA,0.0441176470588235,0.0441176470588235,TRUE,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga sp. VF16",FALSE,FALSE,FALSE,"None",0.05
