"GO Term ID","Function","RDC_1_H1","RDC_2_H11","RDC_2_H3","RDC_2_H4","RDC_2_H5","RDC_2_H6","RDC_2_H7","RDC_2_H8","RDC_2_H9","RDC_3_H12","RDC_3_H13","RDC_3_H14","RDC_3_H15","RDC_3_H16","RDC_3_H17","RDC_3_H18","RDC_3_H19","RDC_3_H20","RDC_3_H23","RDC_4_H25","RDC_4_H26","RDC_4_H27","RDC_4_H28","RDC_4_H29","RDC_4_H31","RDC_4_H33","RDC_4_H36","RDC_4_H37","RDC_4_H40","RDC_5_H43","RDC_5_H44","RDC_5_H45","RDC_5_H47","RDC_5_H48","RDC_5_H49","RDC_5_H50","RDC_5_H51","RDC_5_H52","RDC_5_H53","RDC_5_H54","RDC_5_H55","RDC_5_H56","RDC_5_H57","RDC_5_H58","RDC_5_H59","RDC_5_H60","RDC_5_H61","RDC_6_H62","RDC_6_H63","RDC_6_H64","RDC_6_H65","RDC_6_H66","RDC_6_H68","RDC_6_H69","RDC_6_H70","RDC_6_H71"
"GO:0006284","base-excision repair",245.388,169.659,205.849,103.476,131.937,139.149,157.7,69.2641,175.934,140.72,102.727,4.84849,115.226,4.86093,57.635,8.92,96.0863,33.8352,155.942,111.515,126.21,114.123,151.646,4.57521,12.1135,2.93396,19.5351,10.3278,46.0604,102.269,153.984,63.1892,84.2026,47.3873,98.9734,128.724,177.712,121.318,56.4529,31.3162,37.1687,78.7884,103.453,137.011,78.769,121.983,117.806,68.3143,86.7267,77.0929,239.736,55.1199,219.362,285.959,233.706,2.73857
"GO:0006285","base-excision repair, AP site formation",0,0.396611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640009,0,0
"GO:0006289","nucleotide-excision repair",295.672,173.786,248.09,136.412,167.574,160.088,144.304,78.3364,176.266,129.544,122.041,6.25927,128.81,5.9761,77.0352,10.9799,117.14,42.9899,155.441,140.894,149.862,134.546,156.609,7.29131,13.6861,5.42272,19.9972,13.5695,67.2301,113.917,188.844,62.42,93.854,59.2967,113.499,137.583,185.559,141.498,65.1907,40.4162,42.6673,99.1288,120.274,149.088,86.1993,202.593,117.059,88.628,95.734,61.2501,234.218,74.4526,250.974,232.492,256.501,7.74534
"GO:0006298","mismatch repair",105.646,53.6147,106.076,39.6124,56.4741,53.3584,51.2803,32.9478,59.9116,38.8956,35.148,0,39.4284,0.647924,41.7474,8.25121,45.3343,6.82556,57.3942,41.6207,55.9198,47.8006,57.4309,0.61035,2.61301,1.24245,7.06579,0.703251,17.1418,61.2931,63.4024,17.3339,44.4704,11.0674,47.6935,42.0178,66.8831,47.6248,19.8882,8.91021,19.638,51.1006,35.4889,61.9119,32.6016,150.661,28.494,31.8257,22.9344,12.5988,70.7423,26.2398,68.8067,114.123,129.66,1.84104
"GO:0006302","double-strand break repair",7.33613,3.25453,7.88151,1.12909,3.48893,1.50358,4.74866,4.45752,1.67296,0,3.11386,0,0.691379,0,3.79633,0,6.04042,0,3.31333,0,5.82539,4.20092,0.567802,0,0,0,0,0,1.25953,3.3368,2.08556,0.669121,0,0,3.99291,0,3.80415,3.03302,0.526823,0,2.39749,3.54911,1.66407,2.6303,1.59967,29.218,0,3.05093,2.49331,0,1.18352,1.9777,2.03317,4.25754,27.1039,0
"GO:0006303","double-strand break repair via nonhomologous end joining",0,0.652819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36881,0,0,0,0
"GO:0006304","DNA modification",24.6474,10.162,35.9234,16.7048,15.4622,15.2014,9.55542,12.3933,20.3987,8.38775,14.1651,0.677279,26.8819,0.731171,32.9246,0.640468,22.8719,3.58078,7.29918,25.1239,20.844,12.2791,17.7125,1.05319,2.04468,0.410781,0,0,0,19.3023,18.0619,4.32347,2.13753,4.68712,13.4009,15.9632,28.0262,23.8247,14.4668,1.95104,5.08191,20.8435,20.9949,29.2,12.9072,17.7878,11.7598,24.9655,3.09881,0,39.0015,12.5384,33.3519,27.9069,57.9543,0
"GO:0006306","DNA methylation",75.9029,24.0352,74.4442,46.064,38.5413,38.5343,17.9917,20.2064,52.6551,22.5374,37.2823,0,42.3444,2.40642,31.3302,0,47.9561,9.73989,21.8854,48.1891,47.8269,39.0705,27.6446,1.19341,3.83924,1.02536,2.34187,0,22.4536,35.3692,60.979,13.195,13.9012,7.4062,27.0791,42.2766,52.2881,49.1111,20.9238,8.18105,19.8504,43.9332,41.6882,38.3175,20.819,91.3003,19.7072,30.4437,14.5446,4.17686,94.0788,11.9686,80.7832,48.1427,109.021,1.65053
"GO:0006307","DNA dealkylation involved in DNA repair",25.156,14.6594,31.7056,19.8692,15.6105,13.0995,13.143,17.9958,12.8314,3.5344,17.3217,0.768555,24.733,1.90395,16.4791,0,20.8761,1.11724,12.5608,19.9117,17.2191,12.8482,15.4792,1.39848,1.70826,1.09656,3.51893,1.39512,16.2028,15.8227,24.0128,4.76792,14.5528,5.48705,14.5768,5.05271,16.0396,14.7874,8.25634,2.70575,8.00624,22.9591,17.2131,14.0002,9.87311,53.3303,12.2985,13.7204,1.50712,0,19.0212,7.79327,14.8547,38.868,42.5575,0
"GO:0006308","DNA catabolic process",94.585,60.5223,109.471,60.6755,64.9175,52.5499,58.8966,33.3,68.0867,62.011,52.5813,3.39862,59.4883,1.37666,38.0629,3.69789,51.9801,18.0339,52.2074,42.6721,55.6671,58.2148,71.6902,2.51418,4.96416,3.17308,9.60728,7.12574,18.7022,49.1819,87.2775,27.9346,36.6312,18.0674,53.6858,53.4062,78.0977,58.4107,24.9825,16.645,22.4024,51.5416,52.9625,73.2558,35.2256,68.0387,43.0629,37.4726,32.289,23.6942,95.8798,25.9553,94.055,103.273,114.297,3.77554
"GO:0006310","DNA recombination",949.409,479.878,823.318,474.798,572.289,495.566,434.707,266.549,520.55,385.065,409.011,18.362,432.575,23.3358,378.402,40.0949,427.361,100.254,462.247,500.023,507.388,432.537,487.01,18.3664,41.9067,21.3444,51.2697,19.954,325.14,422.01,659.542,182.206,290.636,159.486,399.216,415.293,557.31,434.762,202.082,124.756,210.383,432.341,390.255,439.139,279.244,771.482,332.369,407.947,252.473,147.512,676.161,257.89,725.098,899.802,918.577,26.0755
"GO:0006313","transposition, DNA-mediated",1462.26,555.182,724.772,441.69,588.971,653.001,466.242,365.374,564.14,438.607,400.35,21.2441,432.845,40.3563,289.88,123.338,402.916,148.878,694.074,431.227,458.206,522.951,485.641,15.9371,44.1694,12.973,81.7266,57.8365,317.079,539.643,625.785,244.343,478.125,188.071,316.585,831.568,502.55,455.835,223.277,141.952,114.329,405.288,315.669,585.579,330.899,356.746,359.164,311.3,434.145,241.998,757.934,186.067,657.223,1614.19,986.195,43.5514
"GO:0006323","DNA packaging",2.2276,1.43831,0,0,0.437405,0,2.78959,0,0.415744,0,0.254117,0,0,0,0,0,0,0,5.04964,0,2.14298,0,0,0,0,0,0,0,0,0.419599,0,0,0,0,0,0,0.310599,0.527414,0,0.74147,0,0,0,0,0,4.36787,3.14917,0,0,0,0,0,0.306404,12.298,0,0
"GO:0006334","nucleosome assembly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283089,0,0.812105,0.82746,0
"GO:0006335","DNA replication-dependent nucleosome assembly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0006336","DNA replication-independent nucleosome assembly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0006351","transcription, DNA-templated",435.586,255.109,342.009,206.406,263.341,240.595,215.908,191.588,253.588,157.317,212.251,10.4565,184.256,11.2123,138.579,34.1671,250.67,56.869,222.687,196.388,221.615,262.15,218.986,10.4629,22.0854,7.43927,30.529,22.3743,128.752,178.062,253.538,86.9962,144.881,69.6164,176.603,186.614,227.84,190.606,92.1103,53.8302,84.3075,146.008,148.646,189.685,126.064,283.966,157.401,194.666,158.196,64.9578,294.807,193.734,320.257,341.671,518.154,15.146
"GO:0006352","DNA-templated transcription, initiation",215.592,140.803,300.991,144.632,169.906,167.553,112.331,123.235,192.017,111.183,147.617,10.2414,160.336,11.7154,125.333,9.65816,163.863,44.96,111.473,136.284,171.379,174.355,140.89,11.196,13.102,7.6192,16.479,10.3955,111.822,159.622,198.528,59.1885,74.985,63.3963,156.439,144.604,191.592,165.532,64.2867,34.661,88.8186,166.217,117.921,140.473,100.405,352.832,135.542,167.802,84.8422,47.7509,284.281,195.864,234.453,206.459,395.213,13.9565
"GO:0006353","DNA-templated transcription, termination",314.829,179.983,257.6,131.727,173.869,164.132,161.156,68.3837,192.315,126.013,134.611,3.90133,123.466,6.60364,95.8365,12.8941,112.822,35.4787,151.921,137.111,146.298,125.24,141.529,6.20692,13.5399,5.70331,20.733,9.62543,69.3818,133.895,190.883,54.2073,89.4191,46.7877,124.901,144.966,178.361,137.181,60.2092,38.7323,45.9213,104.087,109.697,152.058,82.702,204.829,101.711,99.7557,106.014,51.679,224.089,117.486,237.532,269.729,236.402,3.63137
"GO:0006354","DNA-templated transcription, elongation",104.246,58.1761,81.4001,40.7686,57.6197,51.4331,49.0113,20.6778,57.4363,32.0741,45.1109,1.24004,36.7117,2.48738,28.4053,3.79767,30.6173,11.7958,39.9789,40.7896,48.8801,38.3386,37.4664,1.67426,5.85464,1.86684,6.5447,2.19493,21.3172,36.6571,57.2533,15.2278,23.7211,11.7968,37.8377,46.8761,54.5497,40.7588,15.4776,13.8043,14.4524,32.0045,33.724,44.3405,23.9843,72.6845,25.3719,33.7912,28.4873,15.0772,62.9451,25.546,71.6883,80.8266,69.9317,0
"GO:0006355","regulation of transcription, DNA-templated",2154.19,1396.5,2250.93,1289.56,1375.8,1232.43,1230.65,997.82,1586.46,1195.43,1262.08,91.0412,1570.12,81.7549,991.046,86.2396,1475.7,537.485,1056.87,1398.87,1202.53,1347.87,1403.58,97.9671,221.641,84.8948,156.493,156.1,782.873,1105.28,1859.22,636.273,688.075,609.48,1018.99,1011,1921.44,1545.84,860.967,267.955,522.935,975.265,1643.17,1606.62,860.817,1125.78,1127.92,977.562,758.966,539.445,2124.7,774.032,1937.01,2246.09,2224.75,90.21
"GO:0006357","regulation of transcription from RNA polymerase II promoter",0,0,0,0,1.11196,0,0,6.26002,0,0,1.1379,0,1.85148,0,0,0,10.9797,0,0,1.83368,1.67841,4.64665,0,0,0,0,0,0,0,0,0.826191,0,0,0,0,0,0.264755,0,0,0,1.66219,0.442939,0,0,1.0345,0,0,2.40211,0,0,0.457181,1.15741,0,0,17.1143,0
"GO:0006364","rRNA processing",390.7,221.004,313.483,150.892,200.898,180.045,204.737,100.553,218.122,150.077,144.602,8.38206,180.654,6.84503,102.73,11.8409,150.87,49.5338,227.634,181.096,186.852,157.832,192.964,7.71781,20.1756,6.6967,24.0646,11.3533,83.9393,154.149,237.937,78.9612,117.046,69.3932,157.026,142.346,235.069,176.501,81.6402,34.191,57.4609,134.195,155.498,197.596,109.756,257.516,165.285,94.7852,104.197,51.1157,283.801,88.1993,272.856,418.945,323.299,9.05014
"GO:0006367","transcription initiation from RNA polymerase II promoter",0,0,0,0,0,0,0,3.77785,0,0,0.538326,0,0,0,0,0,2.97831,0,0,0,0.509479,2.33342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41026,0,0,8.00181,0
"GO:0006378","mRNA polyadenylation",2.31828,8.09953,7.25675,4.78234,4.50834,12.9888,9.28277,0,12.0582,10.1882,4.15522,0,2.8136,0,2.32653,1.48783,1.30664,0,12.8531,1.52814,3.30158,2.80083,8.02166,0,0,0,2.91947,1.60891,0,6.57917,3.80654,2.99366,5.21777,2.91885,3.70642,15.0639,6.1703,2.89002,0.712418,1.7645,0.540362,3.86004,0.460646,5.95333,2.70379,0.839445,4.1287,0.748751,6.8681,4.9314,17.8518,0,12.9867,29.5823,7.27233,0
"GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation",1.44133,4.5859,0.420217,0.812481,1.35435,0.457063,3.45315,1.77905,1.94568,0,0,0,0,0,0,0,2.95742,0,1.87467,0,0.406972,1.35684,1.52838,0,0,0,0,0,0,0,0.592888,0,0.724827,0,1.04526,2.40749,0.708626,0.559985,0,0,1.44722,0,0,0,0.363729,0,0,2.51609,3.37991,0,2.80827,1.95619,3.73375,2.2971,15.9146,0
"GO:0006396","RNA processing",389.097,223.025,395.64,226.184,232.402,209.813,202.71,133.724,250.743,177.902,191.387,11.8526,256.642,9.91194,170.454,15.1986,218.081,69.2751,201.123,225.293,204.902,217.113,232.272,12.2765,27.828,9.29234,25.7689,14.7136,121.25,218.531,316.848,89.722,114.722,87.1478,189.063,166.313,303.638,249.484,129.282,47.4059,81.4459,185.873,232.683,268.649,138.172,286.801,190.91,147.689,122.209,69.5721,361.859,110.847,336.03,348.144,414.775,10.4951
"GO:0006397","mRNA processing",75.267,33.541,49.9386,16.3456,33.6759,24.1096,32.1604,6.85558,25.2417,16.7789,18.7066,0,16.05,0.544888,8.14879,1.30214,8.96402,3.38403,30.4079,17.8055,32.0688,10.3511,18.0756,0,1.57462,0,3.89348,0.87728,5.91641,21.8488,32.4404,9.94189,9.71617,8.08607,25.6928,12.792,27.2635,18.2075,6.25064,6.56059,3.689,14.3997,7.94868,22.5543,14.037,43.1008,13.9431,11.106,12.9381,6.66929,38.3067,15.1178,45.8302,60.2432,43.8242,0
"GO:0006400","tRNA modification",180.941,133.726,217.955,149.737,127.35,145.734,117.242,83.2872,180.682,127.714,122.239,5.74645,149.596,7.40079,101.086,15.202,135.646,19.5961,129.772,134.473,129.523,118.002,147.741,8.03181,14.4918,7.97873,25.1347,10.0258,80.0463,131.281,183.428,54.1832,80.8845,54.0099,120.047,129.719,164.123,141.734,72.6192,30.6496,62.3545,124.721,126.936,144.058,68.5826,200.754,94.2997,79.564,84.0177,61.9507,240.486,53.2147,214.396,240.847,238.114,16.1847
"GO:0006401","RNA catabolic process",127.873,72.845,115.996,58.6451,78.5506,71.147,58.3111,56.2028,79.2251,55.8714,68.0691,0.403121,76.5174,2.29271,34.2583,5.13659,99.2293,17.2064,64.1539,53.6264,75.4647,70.7647,79.0409,4.35797,7.05044,2.74937,4.0732,5.78173,22.6894,60.4705,99.1874,25.262,42.7314,24.0107,54.3441,59.592,86.5806,67.4036,40.6748,16.7302,30.4016,45.6903,56.8819,84.1304,48.4366,56.9723,46.1818,69.3536,34.701,27.6447,110.875,34.6959,114.333,143.688,153.631,0
"GO:0006402","mRNA catabolic process",181.427,99.3262,149.35,83.474,115.888,101.386,80.7358,37.6347,95.3196,79.5412,76.5647,5.12935,67.0873,3.37897,63.5461,11.5956,51.5064,16.9961,94.6659,82.7467,97.1396,68.8357,89.5488,3.33024,11.1649,3.08549,10.7522,5.47106,54.1153,77.8094,112.031,31.659,51.0711,31.1229,73.2528,77.2946,103.184,82.6627,35.6127,22.2658,24.0158,66.4619,56.0247,83.3787,43.8475,129.377,55.0825,54.2142,51.0989,27.285,119.718,55.1605,147.006,159.112,139.166,4.30626
"GO:0006412","translation",5992.01,3219.08,4826.05,2457.46,3643.37,3427.17,2894.95,1989.06,3551.35,2226.6,2555.56,125.42,2336.36,149.266,1885.3,237.997,2522.67,807.972,2888.12,2593.19,3029.92,2981.94,2795.34,149.435,329.6,105.14,442.089,304.396,1559.85,2445.59,3605.04,1178.56,1747.93,1178.91,2463.11,2558.42,3396.35,2810.21,1232.26,752.022,922.399,2100.99,2074.25,2722.11,1715.51,4013.18,2153.08,2170.43,2086.11,1048.52,4214.07,1667.93,4684.22,4917.33,5562.72,147.661
"GO:0006413","translational initiation",10.1226,0.89073,2.98894,1.292,2.31705,3.80328,0.962267,0,2.34298,3.19355,5.64436,0,0.925338,0.385411,0,0,0,0,0,3.62917,2.1254,0,2.37136,0,0.38624,0,0,0.655526,0,0.272601,2.73586,1.02232,0,0.959976,1.36635,2.4327,2.19982,0.339043,0,6.2885,0,0,0,0.055438,0,0,0,0.256847,0,0,0.998955,0,10.0365,0,0,0
"GO:0006414","translational elongation",0,0.10155,0,0,0.588998,0,0,6.93701,0,0,2.78109,0,3.17103,0,0,0,8.69889,0,0,0,1.15054,5.77089,0,0,0,0,0,0,0,0,0.482429,0,0,0,0,0,0,0,0,0,4.36774,0,0,0,2.03839,0,0,2.32816,0,0,1.30897,0.214681,0,0.210357,16.0908,0
"GO:0006415","translational termination",93.9157,54.7889,82.2141,41.8157,51.981,46.1056,49.362,22.7754,58.6895,45.8407,40.2212,1.21767,35.403,2.00626,28.9244,5.40045,30.4135,15.9645,52.0577,48.1265,44.1168,37.4579,45.1968,2.86262,5.76649,1.19,8.65186,3.60862,28.2495,34.3267,55.9757,24.0096,25.0699,23.2522,37.5817,40.2406,50.8982,42.5017,22.2794,13.4325,11.9039,32.3749,30.6472,44.5455,22.7575,63.4106,29.5672,26.1283,31.4532,24.7424,65.4156,23.1723,75.5926,90.7839,59.4433,1.37417
"GO:0006417","regulation of translation",135.602,81.3267,137.986,75.615,91.8933,94.6617,76.5246,55.7824,105.909,70.7217,70.6326,6.07267,78.6452,4.91477,71.6512,6.98493,80.9032,22.5047,77.9746,72.1555,78.7211,97.7246,78.638,4.56435,12.1011,2.56865,11.1476,6.54306,43.9452,84.7183,98.7852,33.3421,44.8041,27.2825,65.2053,73.9397,98.5314,79.0793,42.5631,16.2311,31.2223,65.823,66.7447,89.621,46.3216,108.967,56.5558,65.3033,52.4236,29.5553,123.321,46.5471,122.276,158.84,173.548,4.05907
"GO:0006418","tRNA aminoacylation for protein translation",33.8065,21.3149,23.9782,33.3079,22.8365,14.8734,24.5712,21.5606,12.7546,14.2715,22.6117,1.83156,29.3773,2.49345,20.6359,5.12574,29.794,1.77635,17.3003,33.8727,22.9893,25.8071,22.4318,1.72809,3.93771,2.51154,3.73507,2.51143,27.3921,17.3187,30.9951,7.97738,11.6517,10.4435,13.6053,5.60729,19.8221,21.2165,14.7515,5.72402,14.5764,24.5827,25.7724,21.7678,7.99579,28.5616,14.4356,14.4497,11.4207,2.69961,22.8082,10.3112,19.2815,13.5051,20.4076,4.39019
"GO:0006419","alanyl-tRNA aminoacylation",77.0217,43.9039,59.6728,35.217,41.857,39.4822,37.9816,22.6859,45.6254,29.2524,35.798,2.19406,36.8133,2.01387,24.3253,2.60011,35.2783,8.68882,41.0477,34.7,38.9754,35.706,40.8269,1.8337,3.81514,0.875213,2.24037,3.18221,26.6939,30.6114,49.3369,13.8152,20.0604,14.9086,29.2434,29.9842,44.7145,34.1122,16.863,8.66379,13.7927,27.3725,30.5092,36.2839,20.0944,42.1246,25.6758,24.1953,19.0147,7.4404,52.0709,10.6767,63.9654,60.9018,66.8818,2.91428
"GO:0006420","arginyl-tRNA aminoacylation",100.237,56.2663,85.9982,63.805,60.3933,60.5768,53.8782,35.9905,69.3009,55.4994,58.388,4.59873,56.6974,4.18262,35.9801,5.9377,56.3404,14.1873,58.8465,58.3658,56.5321,49.7217,71.2637,3.37947,7.83657,3.78952,12.4931,4.37544,41.6628,45.8328,72.7412,25.0102,35.9582,31.1186,47.5715,62.3943,67.6194,54.0599,26.1446,19.3744,22.3216,44.1483,53.8586,58.4921,30.8678,50.1778,42.8656,37.2586,41.0201,18.8521,89.2616,9.47048,94.3791,97.3071,86.1041,4.36524
"GO:0006421","asparaginyl-tRNA aminoacylation",25.9103,9.04591,25.0086,19.0529,17.0953,9.4829,11.1266,12.6396,8.23536,1.59645,12.7133,0.670659,17.9529,0.941919,15.8389,0.935887,14.3161,0.945563,9.0538,17.8249,18.1563,14.3811,12.5535,0.716994,0.807918,0.851675,1.55579,0,12.7292,15.0262,20.0387,4.71348,12.9455,3.90857,11.0062,1.47555,13.5804,13.9135,5.85117,1.07252,9.58543,19.3781,14.1181,14.2435,5.80592,47.4292,9.6426,12.8099,3.07637,0,10.0082,3.5787,9.64584,16.708,35.7965,1.64478
"GO:0006422","aspartyl-tRNA aminoacylation",109.105,53.9931,80.3017,49.725,61.9499,53.4487,46.406,29.9762,52.9531,38.0083,45.3984,4.41968,43.2861,1.23254,29.4102,3.05993,42.7502,11.632,54.394,54.6847,49.6951,42.3347,57.6373,2.56171,5.40362,2.98763,9.27417,3.9911,25.3813,35.9539,63.9721,20.183,33.2886,18.011,40.5301,40.615,57.1259,43.9744,24.5322,14.9912,15.225,31.8484,37.9096,46.2204,27.5642,55.7977,35.6622,33.2611,30.1598,12.8704,64.0352,18.5964,77.587,77.3709,83.2199,2.16094
"GO:0006423","cysteinyl-tRNA aminoacylation",73.9171,42.7758,66.8292,32.3116,40.4745,42.1265,36.2656,21.9274,42.1041,28.1152,33.7203,1.94936,32.0427,1.21054,26.3303,3.98551,33.2386,9.12983,37.6692,35.234,39.0809,34.1444,40.7337,1.94132,5.49785,1.53849,7.42064,3.77229,17.2992,29.5552,48.9064,15.0292,27.6209,16.3619,32.539,33.5378,43.5136,36.1344,16.1756,12.0664,13.2113,25.5983,30.6558,36.6367,18.9376,51.8479,30.7658,22.8268,21.905,14.5598,57.0013,10.5795,65.2529,63.1695,60.6398,2.54751
"GO:0006424","glutamyl-tRNA aminoacylation",77.4577,52.8254,67.0243,40.4159,51.5149,56.4575,48.6658,27.0299,62.5289,51.9956,36.2788,0.950265,34.9222,1.16002,28.0667,5.25705,37.6304,6.02703,58.3173,29.0009,47.2935,35.2213,48.813,1.62381,3.33748,1.29781,9.42415,2.70831,17.5074,42.6703,51.3857,15.7553,25.0384,15.6359,36.1737,51.0637,51.0825,39.2943,19.64,8.43232,11.7004,33.44,27.8074,48.4776,23.2713,51.6937,34.7679,25.4984,26.4716,17.4437,74.3605,12.0954,77.1897,92.4951,80.48,3.5541
"GO:0006425","glutaminyl-tRNA aminoacylation",9.43502,16.1414,23.9518,9.88813,13.5049,19.523,12.4031,3.98323,24.8106,22.3457,6.96706,0,5.68826,0,5.64129,1.36795,1.83961,0.788703,17.6188,4.41079,12.0648,6.43497,12.7207,0.543358,0.490392,0,3.52901,0,0,12.0621,11.2024,4.80332,6.7306,6.38491,12.6268,22.3587,14.8553,10.812,3.61117,2.01042,1.43978,10.7434,3.77554,10.9686,5.23689,37.8584,10.7857,6.51791,11.9629,8.02346,27.9105,2.1349,26.355,32.633,26.6779,1.45766
"GO:0006426","glycyl-tRNA aminoacylation",94.0486,58.7033,69.0365,51.0474,56.7174,51.1726,53.846,36.8725,61.5432,47.8272,46.7375,1.06217,51.3627,3.47201,37.3895,7.92328,55.2366,9.61936,56.6203,49.2642,54.3991,49.9622,53.699,2.88839,5.48618,2.48266,7.64254,5.25916,34.7833,40.7863,61.0201,22.0003,35.5708,18.7042,35.4851,51.4784,56.0951,45.9729,20.6219,9.68905,19.4848,42.42,38.6146,43.7807,26.9366,50.1356,38.3408,36.6553,38.4484,12.3383,78.237,23.9191,71.8403,109.661,93.7571,5.0454
"GO:0006427","histidyl-tRNA aminoacylation",66.4863,40.4037,58.3851,33.9222,39.9497,36.796,37.3408,21.0168,40.2366,24.768,31.4147,2.01527,32.1577,1.43756,23.0157,5.14195,32.5655,7.61116,41.5444,34.1231,35.8331,29.9692,37.2873,2.23096,3.43104,1.28463,4.31519,3.24797,20.1001,32.1133,46.8073,13.7793,23.9729,10.1936,29.8133,28.4951,43.976,34.5979,15.1308,8.37133,11.0187,27.373,31.2005,36.182,19.4064,42.8154,22.4364,22.3647,21.036,3.36939,55.0496,14.2523,56.0696,78.3706,61.4253,2.51259
"GO:0006428","isoleucyl-tRNA aminoacylation",89.179,46.5877,61.1504,37.9297,46.0682,46.9215,37.2286,27.4608,48.1906,30.7178,37.153,2.71502,39.0647,2.16733,22.7084,2.50329,39.1725,13.9021,38.7016,39.7296,41.3362,41.6535,43.626,2.52644,4.28489,2.02624,5.37077,3.51246,24.5848,31.7188,54.7211,17.2237,26.6612,16.4164,27.8576,33.4899,47.1512,38.4383,19.1362,7.48579,13.3992,30.4395,33.7393,41.2661,22.0191,49.152,32.0223,22.3471,26.1077,13.0741,57.77,12.4603,68.3095,64.7801,75.3206,1.6784
"GO:0006429","leucyl-tRNA aminoacylation",93.9319,52.9771,76.8106,40.557,49.6803,52.7265,36.6858,29.2097,49.3011,40.5322,41.2758,1.89218,40.1861,2.50894,23.9387,1.83055,36.5748,12.2613,48.7226,41.4388,46.2433,38.4736,51.9067,2.38243,5.39533,1.07532,8.00667,3.61502,32.4476,32.3744,57.7717,18.4041,32.3733,19.3675,35.4424,39.9759,48.956,37.7519,18.2449,13.0244,13.1549,29.7086,30.3988,38.7686,20.7187,50.4832,35.4464,25.2588,24.8879,16.3766,62.4233,12.464,76.0547,71.203,69.3655,2.57461
"GO:0006430","lysyl-tRNA aminoacylation",77.458,49.8764,81.238,43.2312,50.7518,44.6021,43.4663,28.338,50.3461,28.8954,35.4861,2.21822,40.4933,1.62838,28.4475,3.97501,41.8609,12.7312,44.2587,39.8072,45.0611,45.8037,43.932,1.67549,4.5287,1.99116,5.55587,1.95215,24.9344,34.6603,58.4578,16.9563,24.9789,12.9206,36.0678,35.1669,54.7804,43.4443,18.1106,9.14819,14.8289,37.0784,38.9004,47.2445,26.6886,54.2667,34.9925,31.4376,27.7585,8.45468,69.4467,12.8597,64.587,67.8077,87.5068,1.9417
"GO:0006431","methionyl-tRNA aminoacylation",90.9764,44.9567,83.3361,42.8441,53.5729,48.6721,38.7642,24.2739,52.0574,40.7938,43.6234,2.05986,38.9296,2.22885,27.9298,1.51247,37.9723,12.1223,41.1811,44.4733,46.78,44.2506,47.7307,2.58168,5.39571,1.6911,6.67383,4.67448,27.8078,39.7693,57.7248,16.8772,24.7044,19.3493,39.3387,45.4484,51.7501,43.9635,22.0978,12.6247,13.4611,31.8946,32.3154,43.752,26.365,70.9681,36.2555,29.4328,27.3155,18.0379,61.4252,13.3637,71.518,63.2153,77.9913,2.52274
"GO:0006432","phenylalanyl-tRNA aminoacylation",162.28,87.1306,139.007,79.9482,91.8158,91.9942,68.2363,50.9996,93.1736,73.417,75.4033,5.67761,71.5399,4.27019,46.1742,5.28995,78.4133,25.8492,71.4443,81.6131,80.3982,72.2772,85.4982,4.06156,11.1849,4.79927,12.6378,5.19061,48.5988,61.6833,106.054,32.8434,54.0542,36.0327,71.0948,81.9618,97.4582,74.2136,35.6101,26.0273,26.0212,60.748,71.8957,82.4665,40.065,107.093,60.1405,54.5123,45.7322,26.4169,124.537,24.4431,137.283,126.024,139.569,5.15295
"GO:0006433","prolyl-tRNA aminoacylation",84.2406,40.7232,56.0301,33.6469,43.6452,38.6885,38.1652,20.5478,42.0225,29.308,32.4757,1.64786,34.3593,1.56673,24.8365,3.9492,34.0795,8.79367,40.8348,37.5005,37.5884,37.1139,36.9208,0.892266,2.69445,1.57002,4.82129,1.14025,18.1877,31.667,47.6387,13.9488,21.3076,16.5498,27.2344,26.2348,44.5446,35.8468,16.9594,7.17388,12.9729,30.8799,29.8767,37.9977,20.0132,44.9093,29.9071,23.5587,16.5065,14.5545,55.0097,17.5753,60.1105,64.7025,72.4575,1.30423
