taxon,lfc_.Intercept.,lfc_Isola.Sacra,lfc_Selvicciola,se_.Intercept.,se_Isola.Sacra,se_Selvicciola,W_.Intercept.,W_Isola.Sacra,W_Selvicciola,p_.Intercept.,p_Isola.Sacra,p_Selvicciola,q_.Intercept.,q_Isola.Sacra,q_Selvicciola,diff_.Intercept.,diff_Isola.Sacra,diff_Selvicciola,passed_ss_.Intercept.,passed_ss_Isola.Sacra,passed_ss_Selvicciola
GO:0006629: [BP] lipid metabolic process,0.117066392353058,-0.0201746723310927,0.00342548774521449,0.0462065655280179,0.0933169352578301,0.176889389936172,2.53354455184672,-0.216195187672538,0.0193651396867303,0.014540789704357,0.829733125557744,0.984628460554877,0.0438362042557823,0.946288126505355,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006631: [BP] fatty acid metabolic process,0.0507479063240446,0.158615700758661,-0.165056048383862,0.0685934952310012,0.139446764985562,0.315853194873271,0.739835550778418,1.13746418409264,-0.522572039994996,0.462929831335416,0.260875947407615,0.603626949839843,0.58400378722314,0.606786600690872,0.984497091617249,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006633: [BP] fatty acid biosynthetic process,0.162569129034738,-0.105928040808228,-0.0581868050540033,0.0489530830079201,0.0809070283321046,0.247605641957975,3.32091707091127,-1.30925635253118,-0.23499789663064,0.00170045181662796,0.196553966860924,0.815189672088756,0.0101778867856564,0.539044323832635,0.995985289481215,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006637: [BP] acyl-CoA metabolic process,-0.127113142533368,0.119269774472994,-0.122751818576681,0.101276840721299,0.165368335818527,0.650451499179539,-1.25510572434983,0.72123707288123,-0.188717865561871,0.216065757339423,0.474578769371083,0.851181716422089,0.325451210473763,0.780106490954042,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006644: [BP] phospholipid metabolic process,-0.695541091062238,0.524196314761325,0,0.159357775675075,0.239186515574281,0.483395404965655,-4.36465110105718,2.19157971135096,0,0.000481324861270291,0.0435513500676143,1,0.00469443520977024,0.273816745087576,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006646: [BP] phosphatidylethanolamine biosynthetic process,-0.313784177129665,0.257017982433013,0.158180322769325,0.117360105399804,0.197285391179134,0.311623371260428,-2.67368690630189,1.30277250077601,0.507600961152337,0.0107225322792609,0.199922459154107,0.61445307368275,0.0338172171884382,0.541100724158024,0.984497091617249,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006650: [BP] glycerophospholipid metabolic process,0.0775393545982975,0.0511951192897401,0.071931680614729,0.0466425632762713,0.0924611815945176,0.137286930003729,1.66241623855489,0.553693111064197,0.523951410471305,0.102814247509296,0.582306851219888,0.602674361426027,0.186934995471447,0.85114370410037,0.984497091617249,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006654: [BP] phosphatidic acid biosynthetic process,-0.0172894434388923,-0.00179669692527472,-0.591759186797285,0.166837423543468,0.246592717966888,0.483616987819491,-0.103630486923623,-0.00728609076572966,-1.22361124960763,0.917967853153012,0.994221929618301,0.228084700972926,0.957864609847301,0.996652790081915,0.844259309501794,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006655: [BP] phosphatidylglycerol biosynthetic process,-0.0315322552556162,0.00836456831393826,-0.291837222567653,0.155132348007715,0.235497488244173,0.38175721466968,-0.203260349376315,0.0355187156190198,-0.764457648351632,0.839868641002651,0.971826775120619,0.448675112579587,0.902611121392102,0.98995632169236,0.948230908029025,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006662: [BP] glycerol ether metabolic process,0.166531654695446,-0.120502433062472,-0.029439989105001,0.0524585588860305,0.0950989659782797,0.163329007409101,3.17453735351836,-1.26712663826434,-0.180249605211038,0.00259405504021535,0.211099451261514,0.857700023315454,0.0134628172973202,0.553040095956682,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006665: [BP] sphingolipid metabolic process,-0.0482275276366281,0.285711100099947,-0.55613673210175,0.115695171454987,0.220550886623489,0.744683187895857,-0.416849960375328,1.2954429903866,-0.746809839595204,0.67881490027717,0.201922953161409,0.459150541127344,0.770953210841108,0.541100724158024,0.949211149736166,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006694: [BP] steroid biosynthetic process,-0.423449231780764,0.0097581994868382,0.261046240522538,0.135389563984258,0.21859199630169,0.477161627752559,-3.12763568564265,0.0446411563640711,0.547081377335539,0.0045735517216954,0.964762696180635,0.589374217881262,0.0199484702754799,0.98995632169236,0.984497091617249,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006696: [BP] ergosterol biosynthetic process,-0.195306914356077,0.0897221140781866,0.0185447695570826,0.194691623257691,0.282764707318434,0.384716770164121,-1.00316033678332,0.317303085413508,0.048203694237637,0.322869892243454,0.752954031654768,0.961835954970527,0.441711314959438,0.928065045506077,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006725: [BP] cellular aromatic compound metabolic process,-0.0356662218471675,0.412546467285224,-0.515168514730384,0.166184919606204,0.213945933020912,0.486582172904979,-0.214617679700921,1.92827440774441,-1.05874925843407,0.830974609870567,0.059747418880652,0.295013023597938,0.896518178967027,0.314056945398299,0.89929620576323,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
GO:0006730: [BP] one-carbon metabolic process,0.121149288013408,-0.0268161594715458,-0.00715748884824345,0.0609699925572624,0.134290153014081,0.159899196195072,1.98703137284502,-0.199688204009522,-0.0447625067452594,0.0525244872547332,0.842550839190659,0.964478535949447,0.112454515793424,0.948469898140932,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006740: [BP] NADPH regeneration,-0.613750046386975,0.686111350339307,0,0.16547596393096,0.290358550687637,0.503091405477411,-3.70899816388467,2.3629796632971,0,0.00262463732040514,0.0343835874543234,1,0.0134896878552654,0.234800864744965,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006741: [BP] NADP biosynthetic process,0.085616098284925,0.0445207447865668,0.0199705438890312,0.0549078081497489,0.106637479793316,0.14339302300669,1.55927000494039,0.417496220586387,0.139271377855668,0.12536854459658,0.678139222547714,0.889806560561934,0.212628936117339,0.884337404711821,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006744: [BP] ubiquinone biosynthetic process,0.173047457952638,-0.379598040641632,-1.18858842523312,0.168134750250417,0.287429931740044,0.684133275322389,1.02921887173772,-1.32066287718756,-1.73736385600161,0.309267766572223,0.193765149771641,0.0896520673465175,0.426217762334828,0.536130641661764,0.623005891730037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006747: [BP] FAD biosynthetic process,0.0915380896116361,0.0274969916287768,0.0400958492486301,0.048654374138883,0.103527672955447,0.177045719729954,1.88139486390972,0.265600402711749,0.226471723291521,0.065866108147683,0.791661275887555,0.8217766648762,0.132377962453677,0.93632609969014,0.995985289481215,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006749: [BP] glutathione metabolic process,-0.115270014719915,-0.231843502834339,0.251161505483206,0.162066938400866,0.234402862835842,0.51173637127529,-0.711249412479178,-0.989081362016914,0.490802529547177,0.482423694151793,0.330534120589932,0.627137222184414,0.597717900775346,0.664418164791598,0.984497091617249,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006750: [BP] glutathione biosynthetic process,0.0681785375402616,0.00666438044899043,-0.398466337662711,0.0704365103455965,0.111997578643244,0.444399417445884,0.967943147747437,0.0595046833130123,-0.896640099019107,0.338027499103603,0.952802430935176,0.374480837601674,0.459672552678199,0.988529577539376,0.920022257669639,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006751: [BP] glutathione catabolic process,-0.298572563272203,0.0814837292411273,0.15696385334845,0.161948013274023,0.293273133670027,0.524779713644682,-1.84363214611966,0.277842461126384,0.299104270358146,0.0742326865749163,0.782866662418232,0.766736135300791,0.145704455447276,0.93632609969014,0.992758539174016,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006754: [BP] ATP biosynthetic process,-0.544892991801058,0.320465148981721,0.87048553304058,0.193801136945845,0.27647886977506,0.509025361191445,-2.81160885012414,1.15909454217043,1.71010248095122,0.00944866432941157,0.257369486845931,0.0996315883841535,0.0311160833338052,0.602979940610468,0.638634497887362,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006760: [BP] folic acid-containing compound metabolic process,-0.446681427786732,0.72969756130799,0.165773821461585,0.158360518136881,0.220448311450361,0.410164591671206,-2.82066157045936,3.31006192112431,0.404164144901304,0.00887503591464804,0.00265230482981843,0.689275683135947,0.0297903607003739,0.0604136100125308,0.984511911500743,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006772: [BP] thiamine metabolic process,0.0128914348761012,0.208000677022177,-0.14225839556717,0.124741601040034,0.18445735760296,0.540917728459272,0.103345113166888,1.12763556696878,-0.262994514844934,0.918148272365828,0.265450582673866,0.79375523490335,0.957864609847301,0.61238131980954,0.995296607212118,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006777: [BP] Mo-molybdopterin cofactor biosynthetic process,0.0318991144704749,0.0757075114974399,0.0121410096671906,0.0740773404636761,0.153053793829457,0.350788013111299,0.430619056661688,0.494646422040333,0.034610674291594,0.668672890541603,0.623106252942224,0.972533720848585,0.760487892155498,0.857438197784736,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006779: [BP] porphyrin-containing compound biosynthetic process,0.121946841702404,-0.0335996653322562,-0.403532794681881,0.0645505998133705,0.125121900926006,0.312534821900243,1.88916667010032,-0.268535444902858,-1.29116106879983,0.0649186570302537,0.789437990705578,0.202831566709749,0.130946961398248,0.93632609969014,0.815425388283548,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006780: [BP] uroporphyrinogen III biosynthetic process,-0.760600548185529,0.164516101149449,0.63228359788346,0.129795091985563,0.209129882357703,0.536448110135737,-5.86001008628378,0.786669505547057,1.17864819716389,0.000159434857717735,0.449716123991814,0.265822848533634,0.00237341096194294,0.771479543249556,0.872314171037394,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006782: [BP] protoporphyrinogen IX biosynthetic process,-0.00533001988269128,-0.0935560318721732,0.0732368605452758,0.108341582271623,0.153901048488258,0.224052187143284,-0.049196437516746,-0.607897300188382,0.326874115709658,0.960980462177231,0.546311503543792,0.745278717327231,0.982548602226097,0.836720449516186,0.992758539174016,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006783: [BP] heme biosynthetic process,0.0685922748563386,-0.173194363193903,-0.395729436884006,0.0844795504120866,0.176088459935777,0.541155976345779,0.811939392690293,-0.983564529197825,-0.731266869777945,0.421100779966027,0.330588550286551,0.468407103052059,0.540379717640285,0.664418164791598,0.949211149736166,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
GO:0006784: [BP] heme a biosynthetic process,-0.477693960360334,-0.42521310959252,0.497686754890258,0.123606195605075,0.203817943200055,0.505305614566502,-3.86464414685636,-2.08623982224743,0.984922273854446,0.00263213421566153,0.0610362663403611,0.345830643838055,0.0134896878552654,0.315294693692504,0.920022257669639,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006788: [BP] heme oxidation,-1.23646566216135,1.38948974093889,2.31879648434377,0.134021272483693,0.254132833076829,0.493661262362044,-9.22589107868526,5.46757270249617,4.69714085575384,8.4914616088161e-07,0.000143543991841029,0.000516834248260514,0.000380220581857024,0.00840757666497457,0.0326003141210478,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
GO:0006790: [BP] sulfur compound metabolic process,-0.392109983137826,0.188213749830431,0.444215906254813,0.124918029610118,0.185478733954174,0.530493745697924,-3.13893826504984,1.01474571137051,0.837363135488803,0.00337743962853773,0.316998814701047,0.407913279609695,0.0159166695137985,0.658359556553207,0.92843530908206,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006793: [BP] phosphorus metabolic process,-1.12879627084154,1.4354467155787,1.99619388805611,0.118896741767641,0.225885874792948,0.495691730353155,-9.49392097764579,6.35474315024993,4.02708733235053,1.23909415081622e-06,5.40921241602031e-05,0.0019918716786579,0.000380220581857024,0.00554444272642081,0.0762697091308287,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
GO:0006796: [BP] phosphate-containing compound metabolic process,0.172511193053391,-0.0982664159495647,-0.621822125622334,0.0746777902648213,0.1398528057435,0.695580014351856,2.31007361682281,-0.702641719822139,-0.893962035700163,0.0252285216439873,0.485672881937678,0.375802813168307,0.0646480867127174,0.78241996697229,0.920022257669639,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006797: [BP] polyphosphate metabolic process,-0.00865408701313905,0.381503592099769,-0.733534794787389,0.147626501959357,0.269846047176203,0.757398642216337,-0.0586215001932485,1.41378239960157,-0.968492355149837,0.953513137227911,0.164306904679593,0.337975281828202,0.978574183387844,0.502334446309929,0.920022257669639,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006799: [BP] polyphosphate biosynthetic process,0.0360875701741005,0.194896717227661,-0.186737431475645,0.100030110559725,0.132987874053875,0.369740155080958,0.360767072756097,1.46552246672283,-0.505050449375067,0.719824284242517,0.149166289169406,0.615787512250483,0.801978142770195,0.485382369519496,0.984497091617249,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006807: [BP] nitrogen compound metabolic process,0.115285117385397,-0.0290397235978966,0.0645029934895451,0.0493715581179748,0.0871686184701213,0.120819810741084,2.33505122746825,-0.333144245114433,0.533877623991435,0.0236807459377593,0.740446709681664,0.595840026753446,0.0622378579133416,0.921344919482496,0.984497091617249,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006808: [BP] regulation of nitrogen utilization,0.137616965622071,-0.309259340072212,-1.0190004641227,0.174208029576636,0.293195617381087,0.581797504292397,0.789957649808169,-1.05478841339653,-1.7514692940494,0.43378932528445,0.297279787970099,0.0868335757731698,0.552340445237964,0.648322941849683,0.613823552879304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006811: [BP] ion transport,0.195360906218508,-0.53134482510986,-0.918534629864741,0.189434913253285,0.394883716350651,0.714405643649756,1.03128247514385,-1.34557289426955,-1.28573260587939,0.308603909741962,0.186018551132751,0.205930165828667,0.426217762334828,0.531281265833789,0.818264313987171,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006813: [BP] potassium ion transport,0.0585028423284936,0.0634818600947837,0.210935052356479,0.0620389888469366,0.118302479975783,0.209184399785449,0.943001222551073,0.536606334100338,1.0083689442082,0.350306726189531,0.593967673461437,0.318231078904897,0.471677365312668,0.856007298495928,0.9183565130524,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006814: [BP] sodium ion transport,0.101510477119691,-0.0687552125743006,-0.0882131278743072,0.075066212378272,0.132148410242127,0.229465841890285,1.35227919330953,-0.52028785248589,-0.384428144719182,0.182623058104438,0.60525457987325,0.702359076320218,0.285784174896257,0.856007298495928,0.984511911500743,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006817: [BP] phosphate ion transport,0.15034687345994,-0.0791172021944219,-0.0597673724223777,0.0466661607323743,0.0895883488150529,0.259828896161129,3.22175364547695,-0.88311932568098,-0.230025887441379,0.00226611938032718,0.381484114293586,0.819029250825485,0.0122251177096598,0.719119479817794,0.995985289481215,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006824: [BP] cobalt ion transport,-0.0417883134503362,0.085746859023384,-0.781062525340707,0.105943173202183,0.16538004569192,0.324238361728226,-0.394440832639465,0.518483706209143,-2.40891460583985,0.695161028822881,0.606718626967048,0.0202535824946657,0.783496876104281,0.856007298495928,0.319383416262036,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
GO:0006825: [BP] copper ion transport,-0.322045309504451,0.0108552038232744,0.412011167069214,0.157713445703577,0.224942851953612,0.498810302018523,-2.04196483101217,0.0482576073389207,0.825987685903718,0.0489738759346506,0.9617933047257,0.414569749072357,0.107089542043769,0.98995632169236,0.936493648042238,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006826: [BP] iron ion transport,-0.00513316315059009,0.0154792368409348,0.18777380597295,0.102092686666167,0.189244268285453,0.424209585982488,-0.0502794403616298,0.081795010127261,0.442643948127805,0.960122223714972,0.935172460196783,0.660143756153571,0.982548602226097,0.983278512856636,0.984511911500743,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006829: [BP] zinc II ion transport,-0.471397362537917,0.327148521875586,0.158610565128889,0.12051375494283,0.185899224336459,0.393973245747855,-3.91156480653631,1.75981649758517,0.402592223814102,0.000486618283939598,0.088633852523169,0.690102716760108,0.00469443520977024,0.370815097290809,0.984511911500743,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006855: [BP] drug transmembrane transport,0.00425903967550177,-0.085264866437228,-0.720649603248843,0.127372742496394,0.188511375371747,0.39459280201909,0.0334376067597223,-0.452306213718322,-1.82631208567758,0.973480355191693,0.653322050647683,0.0747513709760347,0.985834607039232,0.882576740578419,0.595108001945131,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
GO:0006857: [BP] oligopeptide transport,-0.194291501010522,0.127937239566203,0.342033101716083,0.122939329014256,0.215499997905836,0.326009675566926,-1.5803852401699,0.593676291459207,1.04915015519491,0.121181532083146,0.555768572734347,0.29983773972448,0.208815886070649,0.836720449516186,0.9039225976988,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006865: [BP] amino acid transport,0.19007248618184,-0.154132582323547,-0.112839920110337,0.0497468313263851,0.128120657504406,0.243504459113986,3.82079583993579,-1.20302678214281,-0.463399810093482,0.000375402464660871,0.23474657244519,0.645129636949669,0.0040728494330403,0.583050918036496,0.984497091617249,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006878: [BP] cellular copper ion homeostasis,-0.240469214552581,-0.0154716754713422,-0.0872377231583091,0.151468188275452,0.191259490391744,0.367043219450106,-1.58758890094648,-0.0808936353414548,-0.237676977901966,0.120454865317198,0.93594025251434,0.813375884416196,0.208815886070649,0.983278512856636,0.995985289481215,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006879: [BP] cellular iron ion homeostasis,0.0426383218490876,0.126553218923759,0.0731835429632192,0.0740785240646939,0.109025658757168,0.179934725711075,0.575582766900849,1.1607654598596,0.406722730556922,0.567531307294934,0.251361280886135,0.685982769286957,0.675436388943172,0.59654057272261,0.984511911500743,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
